  -3.00    0.150   0.0202   0.1662
  -2.50    0.186   0.0176   0.1524
  -2.00    0.223   0.0151   0.1385
  -1.50    0.259   0.0125   0.1247
  -1.00    0.295   0.0100   0.1108
  -0.50    0.332   0.0074   0.0970
   0.00    0.368   0.0048   0.0831
   0.50    0.427   0.0048   0.0838
   1.00    0.485   0.0049   0.0843
   1.50    0.543   0.0050   0.0847
   2.00    0.601   0.0051   0.0852
   2.50    0.658   0.0052   0.0856
   3.00    0.714   0.0054   0.0857
   3.50    0.770   0.0057   0.0859
   4.00    0.824   0.0061   0.0857
   4.50    0.876   0.0067   0.0853
   5.00    0.925   0.0076   0.0845
   5.50    0.974   0.0085   0.0837
   6.00    1.023   0.0093   0.0831
   6.50    1.072   0.0102   0.0823
   7.00    1.121   0.0109   0.0816
   7.50    1.172   0.0115   0.0812
   8.00    1.223   0.0120   0.0807
   8.50    1.272   0.0126   0.0801
   9.00    1.323   0.0131   0.0796
   9.50    1.369   0.0138   0.0786
  10.00    1.416   0.0144   0.0775
  10.50    1.460   0.0151   0.0763
  11.00    1.498   0.0159   0.0739
  11.50    1.534   0.0167   0.0714
  12.00    1.556   0.0179   0.0668
  12.50    1.586   0.0192   0.0642
  13.00    1.613   0.0207   0.0616
  13.50    1.635   0.0227   0.0589
  14.00    1.651   0.0252   0.0560
  14.50    1.660   0.0284   0.0531
  15.00    1.689   0.0342   0.0493
  15.50    1.700   0.0377   0.0479
  16.00    1.708   0.0418   0.0468
  16.50    1.710   0.0443   0.0465
  17.00    1.712   0.0467   0.0462
  17.50    1.714   0.0521   0.0461
  18.00    1.713   0.0580   0.0465
  18.50    1.707   0.0651   0.0476
  19.00    1.697   0.0728   0.0493
  19.50    1.683   0.0816   0.0518
  20.00    1.660   0.0924   0.0556
  20.50    1.631   0.1047   0.0607
  21.00    1.592   0.1193   0.0676
  22.00    1.535   0.1467   0.0821
  23.00    1.513   0.1711   0.0668
  24.00    1.491   0.1955   0.0514
  25.00    1.469   0.2199   0.0361
  26.00    1.447   0.2443   0.0208
  28.00    1.403   0.2930  -0.0099
  30.00    1.359   0.3418  -0.0405
  32.00    1.331   0.4000  -0.0538
  35.00    1.290   0.4872  -0.0738
  40.00    1.221   0.6326  -0.1071
  45.00    1.144   0.7880  -0.1348
  50.00    1.068   0.9432  -0.1624
  55.00    0.965   1.0903  -0.1888
  60.00    0.862   1.2371  -0.2152
  65.00    0.733   1.3587  -0.2404
  70.00    0.603   1.4801  -0.2656
  75.00    0.454   1.5622  -0.2886
  80.00    0.306   1.6442  -0.3115
  85.00    0.153   1.6778  -0.3304
  90.00    0.000   1.7118  -0.3492
  95.00   -0.107   1.6771  -0.3557
 100.00   -0.214   1.6425  -0.3621
 105.00   -0.317   1.5596  -0.3591
 110.00   -0.421   1.4767  -0.3560
 115.00   -0.511   1.3548  -0.3465
 120.00   -0.601   1.2329  -0.3369
 125.00   -0.673   1.0860  -0.3256
 130.00   -0.744   0.9391  -0.3142
 135.00   -0.798   0.7842  -0.3084
 140.00   -0.851   0.6293  -0.3025
 145.00   -0.899   0.4845  -0.3156
 150.00   -0.948   0.3398  -0.3286
 155.00   -0.972   0.2222  -0.3707
 160.00   -0.996   0.1046  -0.4128
 170.00   -0.498   0.0100  -0.5000
 175.00   -0.249   0.0100  -0.2500
 180.00    0.000   0.0100   0.0000
