 -16.00   -0.767   0.0868   0.4949
 -15.00   -0.711   0.0817   0.4795
 -14.50   -0.683   0.0791   0.4717
 -12.01   -0.543   0.0664   0.4332
 -11.00   -0.487   0.0613   0.4176
  -9.98   -0.429   0.0561   0.4016
  -8.12   -0.315   0.0466   0.3344
  -7.62   -0.283   0.0440   0.3161
  -7.11   -0.252   0.0414   0.2977
  -6.60   -0.220   0.0388   0.2793
  -6.50   -0.214   0.0383   0.2758
  -6.00   -0.184   0.0357   0.2578
  -5.50   -0.153   0.0332   0.2397
  -5.00   -0.122   0.0306   0.2217
  -4.50   -0.091   0.0281   0.2036
  -4.00   -0.060   0.0255   0.1856
  -3.50   -0.029   0.0230   0.1675
  -3.00    0.002   0.0204   0.1495
  -2.50    0.032   0.0179   0.1314
  -2.00    0.063   0.0153   0.1134
  -1.50    0.094   0.0128   0.0953
  -1.00    0.125   0.0102   0.0773
  -0.50    0.156   0.0077   0.0592
   0.00    0.186   0.0047   0.0412
   0.50    0.245   0.0048   0.0421
   1.00    0.304   0.0048   0.0430
   1.50    0.363   0.0049   0.0439
   2.00    0.422   0.0050   0.0447
   2.50    0.480   0.0051   0.0455
   3.00    0.538   0.0053   0.0463
   3.50    0.594   0.0057   0.0470
   4.00    0.649   0.0062   0.0477
   4.50    0.702   0.0069   0.0482
   5.00    0.754   0.0077   0.0484
   5.50    0.807   0.0085   0.0485
   6.00    0.860   0.0092   0.0484
   6.50    0.914   0.0098   0.0483
   7.00    0.967   0.0103   0.0482
   7.50    1.022   0.0107   0.0481
   8.00    1.075   0.0112   0.0477
   8.50    1.128   0.0117   0.0473
   9.00    1.181   0.0121   0.0470
   9.50    1.231   0.0128   0.0465
  10.00    1.283   0.0133   0.0461
  10.50    1.330   0.0141   0.0452
  11.00    1.378   0.0147   0.0431
  11.50    1.422   0.0155   0.0415
  12.00    1.460   0.0166   0.0401
  12.50    1.493   0.0174   0.0383
  13.00    1.526   0.0185   0.0364
  13.50    1.555   0.0200   0.0346
  14.00    1.578   0.0219   0.0332
  14.50    1.597   0.0242   0.0306
  15.00    1.611   0.0271   0.0291
  15.50    1.618   0.0307   0.0280
  16.00    1.612   0.0355   0.0272
  16.50    1.621   0.0396   0.0268
  17.00    1.630   0.0437   0.0267
  17.50    1.639   0.0481   0.0270
  18.00    1.643   0.0535   0.0277
  18.50    1.642   0.0599   0.0287
  19.00    1.638   0.0670   0.0302
  19.50    1.628   0.0751   0.0321
  20.00    1.615   0.0843   0.0345
  20.50    1.596   0.0948   0.0377
  21.00    1.573   0.1066   0.0410
  22.00    1.501   0.1367   0.0489
  23.00    1.479   0.1601   0.0359
  24.00    1.456   0.1835   0.0229
  25.00    1.434   0.2070   0.0099
  26.00    1.412   0.2304  -0.0032
  28.00    1.367   0.2772  -0.0292
  30.00    1.322   0.3241  -0.0552
  32.00    1.294   0.3799  -0.0692
  35.00    1.252   0.4637  -0.0902
  40.00    1.182   0.6033  -0.1251
  45.00    1.106   0.7526  -0.1525
  50.00    1.031   0.9017  -0.1799
  55.00    0.931   1.0430  -0.2057
  60.00    0.830   1.1841  -0.2316
  65.00    0.705   1.3010  -0.2567
  70.00    0.579   1.4177  -0.2818
  75.00    0.436   1.4968  -0.3052
  80.00    0.294   1.5757  -0.3285
  85.00    0.147   1.6083  -0.3484
  90.00    0.000   1.5757  -0.3682
  95.00   -0.102   1.5917  -0.3754
 100.00   -0.204   1.5568  -0.3825
 105.00   -0.304   1.4761  -0.3806
 110.00   -0.404   1.3954  -0.3788
 115.00   -0.493   1.2778  -0.3710
 120.00   -0.582   1.1601  -0.3632
 125.00   -0.655   1.0189  -0.3545
 130.00   -0.727   0.8776  -0.3458
 135.00   -0.785   0.7290  -0.3440
 140.00   -0.842   0.5804  -0.3422
 145.00   -0.899   0.4418  -0.3624
 150.00   -0.956   0.3031  -0.3826
 155.00   -0.980   0.1905  -0.4316
 160.00   -1.003   0.0779  -0.4806
 170.00   -0.502   0.0100  -0.5000
 175.00   -0.251   0.0100  -0.2500
 180.00    0.000   0.0100   0.0000
